Sentence	Relation
the occurrence of major depressive disorder ( mdd ) among adolescents was assessed using the dsm - 5 diagnostic criteria and @coding_system$ code f32 . 0 - f32 . 5 , f32 . 81 , f32 . 9 , f33 . 0 - f33 . 5 , f33 . 81 , and @code$ .	1
we investigated the prevalence of hypertensive disorders in pregnancy using @coding_system$ codes @code$ , o11 , o13 , o14 , and o15 .	1
we investigated the prevalence of hypertensive disorders in pregnancy using @coding_system$ codes o10 , @code$ , o13 , o14 , and o15 .	1
we investigated the prevalence of hypertensive disorders in pregnancy using @coding_system$ codes o10 , o11 , @code$ , o14 , and o15 .	1
we investigated the prevalence of hypertensive disorders in pregnancy using @coding_system$ codes o10 , o11 , o13 , @code$ , and o15 .	1
we investigated the prevalence of hypertensive disorders in pregnancy using @coding_system$ codes o10 , o11 , o13 , o14 , and @code$ .	1
the study included patients with @phenotype$ ( t1dm ) using @coding_system$ code e10 and snomed ct code 17886006 who were aged 20 - 59 years .	0
the study included patients with @phenotype$ ( t1dm ) using icd - 10 code @code$ and snomed ct code 17886006 who were aged 20 - 59 years .	2
the study included patients with @phenotype$ ( t1dm ) using icd - 10 code e10 and @coding_system$ code 17886006 who were aged 20 - 59 years .	0
the study included patients with @phenotype$ ( t1dm ) using icd - 10 code e10 and snomed ct code @code$ who were aged 20 - 59 years .	2
the study included patients with type 1 diabetes mellitus ( t1dm ) using @coding_system$ code @code$ and snomed ct code 17886006 who were aged 20 - 59 years .	1
the study included patients with type 1 diabetes mellitus ( t1dm ) using icd - 10 code @code$ and @coding_system$ code 17886006 who were aged 20 - 59 years .	1
the study included patients with type 1 diabetes mellitus ( t1dm ) using @coding_system$ code e10 and snomed ct code @code$ who were aged 20 - 59 years .	1
the study included patients with type 1 diabetes mellitus ( t1dm ) using icd - 10 code e10 and @coding_system$ code @code$ who were aged 20 - 59 years .	1
the incidence of @phenotype$ ( esrd ) was determined using @coding_system$ code n18 . 6 and snomed ct code 106012009 in a cohort of patients with diabetes .	0
the incidence of @phenotype$ ( esrd ) was determined using icd - 10 code @code$ and snomed ct code 106012009 in a cohort of patients with diabetes .	2
the incidence of @phenotype$ ( esrd ) was determined using icd - 10 code n18 . 6 and @coding_system$ code 106012009 in a cohort of patients with diabetes .	0
the incidence of @phenotype$ ( esrd ) was determined using icd - 10 code n18 . 6 and snomed ct code @code$ in a cohort of patients with diabetes .	2
the incidence of end - stage renal disease ( esrd ) was determined using @coding_system$ code @code$ and snomed ct code 106012009 in a cohort of patients with diabetes .	1
the incidence of end - stage renal disease ( esrd ) was determined using icd - 10 code @code$ and @coding_system$ code 106012009 in a cohort of patients with diabetes .	1
the incidence of end - stage renal disease ( esrd ) was determined using @coding_system$ code n18 . 6 and snomed ct code @code$ in a cohort of patients with diabetes .	1
the incidence of end - stage renal disease ( esrd ) was determined using icd - 10 code n18 . 6 and @coding_system$ code @code$ in a cohort of patients with diabetes .	1
we examined the comorbidity of @phenotype$ ( ra ) and cardiovascular diseases ( cvd ) using @coding_system$ code m05 - m06 for ra and i20 - i25 for cvd .	0
we examined the comorbidity of @phenotype$ ( ra ) and cardiovascular diseases ( cvd ) using icd - 10 code @code$ for ra and i20 - i25 for cvd .	2
we examined the comorbidity of @phenotype$ ( ra ) and cardiovascular diseases ( cvd ) using icd - 10 code m05 - m06 for ra and @code$ for cvd .	2
we examined the comorbidity of rheumatoid arthritis ( ra ) and cardiovascular diseases ( cvd ) using @coding_system$ code @code$ for ra and i20 - i25 for cvd .	1
we examined the comorbidity of rheumatoid arthritis ( ra ) and cardiovascular diseases ( cvd ) using @coding_system$ code m05 - m06 for ra and @code$ for cvd .	1
the study aimed to assess the impact of physical activity on the risk of developing @phenotype$ using @coding_system$ codes i60 , i61 , i63 , and i64 .	0
the study aimed to assess the impact of physical activity on the risk of developing @phenotype$ using icd - 10 codes @code$ , i61 , i63 , and i64 .	2
the study aimed to assess the impact of physical activity on the risk of developing @phenotype$ using icd - 10 codes i60 , @code$ , i63 , and i64 .	2
the study aimed to assess the impact of physical activity on the risk of developing @phenotype$ using icd - 10 codes i60 , i61 , @code$ , and i64 .	2
the study aimed to assess the impact of physical activity on the risk of developing @phenotype$ using icd - 10 codes i60 , i61 , i63 , and @code$ .	2
the study aimed to assess the impact of physical activity on the risk of developing stroke using @coding_system$ codes @code$ , i61 , i63 , and i64 .	1
the study aimed to assess the impact of physical activity on the risk of developing stroke using @coding_system$ codes i60 , @code$ , i63 , and i64 .	1
the study aimed to assess the impact of physical activity on the risk of developing stroke using @coding_system$ codes i60 , i61 , @code$ , and i64 .	1
the study aimed to assess the impact of physical activity on the risk of developing stroke using @coding_system$ codes i60 , i61 , i63 , and @code$ .	1
we investigated the incidence of @phenotype$ ( ad ) in older adults using @coding_system$ code g30 and snomed ct codes 26929004 and 60238002 .	0
we investigated the incidence of @phenotype$ ( ad ) in older adults using icd - 10 code @code$ and snomed ct codes 26929004 and 60238002 .	2
we investigated the incidence of @phenotype$ ( ad ) in older adults using icd - 10 code g30 and @coding_system$ codes 26929004 and 60238002 .	0
we investigated the incidence of @phenotype$ ( ad ) in older adults using icd - 10 code g30 and snomed ct codes @code$ and 60238002 .	2
we investigated the incidence of @phenotype$ ( ad ) in older adults using icd - 10 code g30 and snomed ct codes 26929004 and @code$ .	2
we investigated the incidence of alzheimer ' s disease ( ad ) in older adults using @coding_system$ code @code$ and snomed ct codes 26929004 and 60238002 .	1
we investigated the incidence of alzheimer ' s disease ( ad ) in older adults using icd - 10 code @code$ and @coding_system$ codes 26929004 and 60238002 .	1
we investigated the incidence of alzheimer ' s disease ( ad ) in older adults using @coding_system$ code g30 and snomed ct codes @code$ and 60238002 .	1
we investigated the incidence of alzheimer ' s disease ( ad ) in older adults using icd - 10 code g30 and @coding_system$ codes @code$ and 60238002 .	1
we investigated the incidence of alzheimer ' s disease ( ad ) in older adults using @coding_system$ code g30 and snomed ct codes 26929004 and @code$ .	1
we investigated the incidence of alzheimer ' s disease ( ad ) in older adults using icd - 10 code g30 and @coding_system$ codes 26929004 and @code$ .	1
patients with an established diagnosis of @phenotype$ were identified using @coding_system$ code f20 and followed up for subsequent psychiatric hospitalizations .	0
patients with an established diagnosis of @phenotype$ were identified using icd - 10 code @code$ and followed up for subsequent psychiatric hospitalizations .	2
patients with an established diagnosis of schizophrenia were identified using @coding_system$ code @code$ and followed up for subsequent psychiatric hospitalizations .	1
the prevalence of @phenotype$ was determined using @coding_system$ codes g40 and g41 in a population - based cohort study .	0
the prevalence of @phenotype$ was determined using icd - 10 codes @code$ and g41 in a population - based cohort study .	2
the prevalence of @phenotype$ was determined using icd - 10 codes g40 and @code$ in a population - based cohort study .	2
the prevalence of epilepsy was determined using @coding_system$ codes @code$ and g41 in a population - based cohort study .	1
the prevalence of epilepsy was determined using @coding_system$ codes g40 and @code$ in a population - based cohort study .	1
we analyzed the impact of smoking on the risk of developing @phenotype$ using @coding_system$ code c25 and icd - o morphology codes m8140 - m8145 for ductal adenocarcinoma .	0
we analyzed the impact of smoking on the risk of developing @phenotype$ using icd - 10 code @code$ and icd - o morphology codes m8140 - m8145 for ductal adenocarcinoma .	2
we analyzed the impact of smoking on the risk of developing @phenotype$ using icd - 10 code c25 and @coding_system$ morphology codes m8140 - m8145 for ductal adenocarcinoma .	0
we analyzed the impact of smoking on the risk of developing @phenotype$ using icd - 10 code c25 and icd - o morphology codes @code$ for ductal adenocarcinoma .	2
we analyzed the impact of smoking on the risk of developing pancreatic cancer using @coding_system$ code @code$ and icd - o morphology codes m8140 - m8145 for ductal adenocarcinoma .	1
we analyzed the impact of smoking on the risk of developing pancreatic cancer using icd - 10 code @code$ and @coding_system$ morphology codes m8140 - m8145 for ductal adenocarcinoma .	1
we analyzed the impact of smoking on the risk of developing pancreatic cancer using @coding_system$ code c25 and icd - o morphology codes @code$ for ductal adenocarcinoma .	1
we analyzed the impact of smoking on the risk of developing pancreatic cancer using icd - 10 code c25 and @coding_system$ morphology codes @code$ for ductal adenocarcinoma .	1
the incidence of @phenotype$ ( pd ) was estimated using @coding_system$ code g20 and snomed ct code 49049000 in a population - based study .	0
the incidence of @phenotype$ ( pd ) was estimated using icd - 10 code @code$ and snomed ct code 49049000 in a population - based study .	2
the incidence of @phenotype$ ( pd ) was estimated using icd - 10 code g20 and @coding_system$ code 49049000 in a population - based study .	0
the incidence of @phenotype$ ( pd ) was estimated using icd - 10 code g20 and snomed ct code @code$ in a population - based study .	2
the incidence of parkinson ' s disease ( pd ) was estimated using @coding_system$ code @code$ and snomed ct code 49049000 in a population - based study .	1
the incidence of parkinson ' s disease ( pd ) was estimated using icd - 10 code @code$ and @coding_system$ code 49049000 in a population - based study .	1
the incidence of parkinson ' s disease ( pd ) was estimated using @coding_system$ code g20 and snomed ct code @code$ in a population - based study .	1
the incidence of parkinson ' s disease ( pd ) was estimated using icd - 10 code g20 and @coding_system$ code @code$ in a population - based study .	1
the study aimed to evaluate the efficacy of a weight loss intervention in reducing the risk of @phenotype$ using @coding_system$ codes c16 , c18 - c21 , c25 , c32 , c34 , c43 , c50 , c53 - c56 , c61 , and c67 .	0
the study aimed to evaluate the efficacy of a weight loss intervention in reducing the risk of @phenotype$ using icd - 10 codes @code$ , c18 - c21 , c25 , c32 , c34 , c43 , c50 , c53 - c56 , c61 , and c67 .	2
the study aimed to evaluate the efficacy of a weight loss intervention in reducing the risk of @phenotype$ using icd - 10 codes c16 , @code$ , c25 , c32 , c34 , c43 , c50 , c53 - c56 , c61 , and c67 .	2
